Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_datatable_header""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:45:10,2022-06-27 11:45:40,30.191s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/button_SupplierType""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:45:40,2022-06-27 11:46:11,30.377s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_DIR_SupplierFinder/select_SupplierTypeDropdown""), ""DISTRIBUTOR"", true)",Chrome 102.0.5005.115,,,2022-06-27 11:46:11,2022-06-27 11:47:42,1m - 31.205s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_DIR_SupplierFinder/div_datatable_header""), 1)",Chrome 102.0.5005.115,,,2022-06-27 11:47:42,2022-06-27 11:48:12,30.412s,PASSED
"verifyElementText(findTestObject(""Page_DIR_SupplierFinder/td_VPGroupValue""), ""MEMORY STORAGE PRODUCT GROUP"")",Chrome 102.0.5005.115,,,2022-06-27 11:48:12,2022-06-27 11:48:43,30.426s,PASSED
"verifyElementText(findTestObject(""Page_DIR_SupplierFinder/td_SupplierTypeValue""), ""DISTRIBUTOR"")",Chrome 102.0.5005.115,,,2022-06-27 11:48:43,2022-06-27 11:49:13,30.531s,PASSED
"verifyElementText(findTestObject(""Page_DIR_SupplierFinder/td_Level1DescValue""), ""DISTRIBUTOR"")",Chrome 102.0.5005.115,,,2022-06-27 11:49:13,2022-06-27 11:49:44,30.522s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_SupplierFinder/span_Welcome Thangasumathy Jayakumar""))",Chrome 102.0.5005.115,,,2022-06-27 11:49:44,2022-06-27 11:50:14,30.637s,PASSED
"click(findTestObject(""Object Repository/Page_DIR_SupplierFinder/a_Logout""))",Chrome 102.0.5005.115,,,2022-06-27 11:50:14,2022-06-27 11:50:45,30.598s,PASSED
closeBrowser(),Chrome 102.0.5005.115,,,2022-06-27 11:50:45,2022-06-27 11:50:46,1.263s,PASSED
,,,,,,,
Test Cases/Sanity/CIR/Page availability check,Chrome 102.0.5005.115,,,2022-06-27 11:50:46,2022-06-27 11:51:58,1m - 11.714s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-27 11:50:48,2022-06-27 11:50:50,2.136s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-27 11:50:50,2022-06-27 11:50:50,0.269s,PASSED
