Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 102.0.5005.63,,,2022-06-06 15:36:16,2022-06-06 15:36:18,2.044s,PASSED
maximizeWindow(),Chrome 102.0.5005.63,,,2022-06-06 15:36:18,2022-06-06 15:36:18,0.155s,PASSED
navigateToUrl(URL),Chrome 102.0.5005.63,,,2022-06-06 15:36:18,2022-06-06 15:36:21,2.764s,PASSED
"setText(findTestObject(""Page_It-Right Platform/Username""), username)",Chrome 102.0.5005.63,,,2022-06-06 15:36:21,2022-06-06 15:36:22,0.796s,PASSED
"setEncryptedText(findTestObject(""Page_It-Right Platform/password""), pwd)",Chrome 102.0.5005.63,,,2022-06-06 15:36:22,2022-06-06 15:36:22,0.433s,PASSED
"click(findTestObject(""Page_It-Right Platform/button_Sign in""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:22,2022-06-06 15:36:25,2.513s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_WelcomeToggler""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:25,2022-06-06 15:36:25,0.378s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Page_It-Right Platform/div_WelcomeMenu""), 0)",Chrome 102.0.5005.63,,,2022-06-06 15:36:25,2022-06-06 15:36:26,0.688s,PASSED
"click(findTestObject(""Object Repository/Page_It-Right Platform/span_GBS""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:26,2022-06-06 15:36:31,5.005s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/div_Technical Sourcing""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:31,2022-06-06 15:36:35,4.366s,PASSED
"click(findTestObject(""Object Repository/Page_DIR/span_Flex""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:35,2022-06-06 15:36:36,0.546s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Page_DIR/select_Technical Sourcing                Flex""), ""FLEX"", true)",Chrome 102.0.5005.63,,,2022-06-06 15:36:36,2022-06-06 15:36:41,5.504s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-06-06 15:36:41,2022-06-06 15:36:43,2.006s,PASSED
"scrollToElement(findTestObject(""Page_DIR/i_Project file-excel""), 2)",Chrome 102.0.5005.63,,,2022-06-06 15:36:43,2022-06-06 15:36:44,0.406s,PASSED
"click(findTestObject(""Page_DIR/i_Project file-excel""))",Chrome 102.0.5005.63,,,2022-06-06 15:36:44,2022-06-06 15:36:44,0.434s,PASSED
